   ,PURNO,RCVNO,CO,LNO,DIV,PURID,PURPRW,VNDNO,RCVDAT,MTNO,DLSTK,QLMK,OVDMK,ANS,GFDAT,OVDDYS,MTPAYDAT,CO,PURNO,ORDLNO,IT,DIV,ORDDAT,KINDAT,KINEMP,PURPRW,DLSTK,MKDYS,INQVND,ORDVND,PURID,MTNO,SPECID,ORDCAQQTY,CAQUN,ORDCPRQTY,CPRUN,CPRUP,CUCY,CIFUP,EXR,OCRYTAMT,CIFTAMT,ACRCVQTY,ACCPRRCVQTY,RCVDAT,ENDMK,DLABMK,RCVWRFDAT,DLHNTPRTMK,CNTRNO,CSTIDX,MLDTAXR,ISPMK,BRND,CIFCIFR,FRMID,RASHMK,SCDDAT,PAYENDMK,NCRDAT,AGRSUPPIVDDOC,PAYID,IVID,PAYTRM,ORGI,DRSUPPMK,DRSUPPDATNUM,ANNOUPSUPPMK,SIGNMK,OVSHPR,OVDPUNR,OVDPUNRUPL,CNTRPEMK,JBSAFMK,DLSITE,HLISID,BIDCLASSDATE,WWWMK,APKID,EMGPURMK,PLADDR,COTYPE,PURSTDNO,BGUP,BGCUCY
280,NW0032,W15787,LG,K0,4,6,LG24,2900440536-005,0210209,CHEINF78,BW40,,*,1,0210217,22,,LG,NW0032,K0,01,4,0210107,0210107,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,360.000,PC,,,40000.00000,VND,,,14400000.00,,280.000,,0210403,,,0210406,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
281,NW0006,W15786,LG,K0,3,6,LG24,2900440536-005,0210209,CHEIN93,B334,,*,1,0210217,5,,LG,NW0006,K0,01,3,0210104,0210104,PR09,LG24,B334,7,,2900440536-005,6,CHEIN93,1001-C030301855D,300.000,PC,,,167000.00000,VND,,,50100000.00,,250.000,,0210331,,,0210402,,HDA1,,10,,BAC HA-INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,*,,,,,
282,MWT0L1,W15795,LG,K0,4,6,LG3,2802022805,0210210,CHEINA58,B4MD,,*,1,0210217,9,,LG,MWT0L1,K0,01,4,0201120,0210105,PR09,LG3,B4MD,5,,2802022805,6,CHEINA58,1001-S0333016,20000.000,KG,,,2980.00000,VND,,,59600000.00,,18990.000,,0210210,E,,0210211,,LG2C,,10,,Viet Nam,,,,0210201,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,,3150.00000,VND
283,MW5YV3,W62741,LG,P0, ,1, ,CINYETA,0210130,WACWDL35           A,B511,, ,0,0210217,,,LG,MW5YV3,P0,01,5,0200130,0210127,N000000710,1R,B511,120,16125060,CINYETA,1,WACWDL35,1410-04652001CYBVO4610,2750.000,KG,,,5.71000,USD,5.767,1.000000,15702.50,15859.53,2750.000,,0210206,E,,0210211,,ZK,,,,CINYEA,1.0100,C2,,0210515,,,,,,,,,,,,,,,,,,,,,,,,,,119910.00000,VND
284,MWQX64,W13577,LG,00,5,0,LG16,0311934482,0210108,LUBLGLGMWQX640001,B512,,,0,0210218,,,LG,MWQX64,00,01,5,0201222,0201222,VNW0007819,LG16,B512,10,,0311934482,0,LUBLGLGMWQX640001,1122-4GS1150DW2153,141.000,CA,,,235000.00000,VND,,,33135000.00,,141.000,0.000,0210108,E,,0210110,,,,10,,EASYLUBE ES-150-2000-3B,,C3,,M,,,,,,,TW,,,,,,,,,,,,,E,,,"159/22/10 Ph? ??nh, Ph??ng 16, Qu?n 8, TP H? Ch? Minh",2,CPGAS5120-00113,270000.00000,VND
285,MWM004,W14143,LG,00,3,0,1B,0103755637,0210116,CHEIN376,B331,,,0,0210218,,,LG,MWM004,00,01,3,0200813,0200813,N000000799,1B,B331,30,,0103755637,0,CHEIN376,1001-S0323456,140000.000,KG,,,4790.00000,VND,,,670600000.00,,136800.000,,0210116,,,0210119,,,,10,,X?t l?ng 45% ( NaOH)( Natri hidroxide - NaOH 45% ),,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,331CHEIN376R,5490.00000,VND
286,MWM004,W14219,LG,00,3,0,1B,0103755637,0210116,CHEIN376,B331,,,0,0210218,,,LG,MWM004,00,01,3,0200813,0200813,N000000799,1B,B331,30,,0103755637,0,CHEIN376,1001-S0323456,140000.000,KG,,,4790.00000,VND,,,670600000.00,,136800.000,,0210116,,,0210119,,,,10,,X?t l?ng 45% ( NaOH)( Natri hidroxide - NaOH 45% ),,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,331CHEIN376R,5490.00000,VND
287,MWRZE5,W14384,LG,00,5,0,1B,0200835768,0210120,CHEIN848,B521,,,0,0210218,,,LG,MWRZE5,00,01,5,0201113,0201113,N000000799,1B,B521,3,,0200835768,0,CHEIN848,1001-S0323326,176000.000,KG,,,2860.00000,VND,,,503360000.00,,176070.000,,0210120,E,,0210122,,,,10,,CHEIN848,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,"2,3",CHEIN848-5210,460000000.00000,VND
288,MWTMT5,W15277,LG,K0,5,6,LG24,0101515887,0210129,CHEIN376,B531,,,0,0210218,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
289,MWTMT5,W15293,LG,K0,5,6,LG24,0101515887,0210203,CHEIN376,B531,,,0,0210218,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
290,MWKNY7,W13483,LG,00,3,0,1B,0101515887,0210107,CHEINY24,B331,,,0,0210218,,,LG,MWKNY7,00,01,3,0200612,0200612,N000000799,1B,B331,3,,0101515887,0,CHEINY24,1001-P0193106,100000.000,KG,,,3690.00000,VND,,,369000000.00,,99260.000,,0210308,E,,0210310,,,,10,,N,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,"1,2,3",331CHEINY24PACR,3950.00000,VND
291,MWPH07,W14440,LG,K0,3,6,LG3,2802022805,0210114,CHEINA58,B331,,,0,0210218,,,LG,MWPH07,K0,01,3,0200908,0200908,N000126437,LG3,B331,5,2802022805,2802022805,6,CHEINA58,1001-S0333016,70811.000,KG,,,2980.00000,VND,,,211016780.00,,69600.000,,0210202,E,,0210204,,LG2C,,10,,Viet Nam,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,,331NACLOR3,3116.00000,VND
292,MWS4S2,W15213,LG,00,4,0,1B,2802022805,0210202,CHEIN848,B4MD,,,0,0210218,,,LG,MWS4S2,00,01,4,0201112,0201112,N000000799,1B,B4MD,5,,2802022805,0,CHEIN848,1001-S0323326,254688.000,KG,,,3058.00000,VND,,,778835904.00,,126920.000,,0210325,,,0210327,,,,10,,VIET TRI CHEM,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,,3900.00000,VND
293,MWTG68,W14102,LG,00,2,0,LG30,0107613986,0210115,WACWDM26,B233,,,0,0210218,,,LG,MWTG68,00,01,2,0210105,0210105,VNW0000361,LG30,B233,30,,0107613986,0,WACWDM26,1410-03650001ZC570V,200.000,KG,,,85000.00000,VND,,,17000000.00,,200.000,,0210115,E,,0210117,,,,10,,ZIMMITE ZC-570V,,C3,,0210208,,,,,,,TW,,,,,,,,,,,,,E,51,,,2,LG2300-RW-C001,3.47000,VND
294,MWSC57,W13525,LG,00,2,0,1Q,0107613986,0210107,WACWDM33,B233,,,0,0210218,,,LG,MWSC57,00,01,2,0201201,0201201,N000139490,1Q,B233,60,,0107613986,0,WACWDM27,1410-08650001ZD655V,150.000,KG,,,100000.00000,VND,,,15000000.00,,150.000,0.000,0201210,E,,0201212,,,,10,,ZIMMITE ZD-655V,,C3,,0210202,,,,,,,TW,,,,,,,,,,,,,E,51,,,2,LG2300-RW-D001,4.19000,VND
295,MWSC57,W13525,LG,00,2,0,1Q,0107613986,0210107,WACWDM33,B233,,,0,0210218,,,LG,MWSC57,00,02,2,0201201,0201201,N000139490,1Q,B233,60,,0107613986,0,WACWDM28,1410-34650001CH25V,1000.000,KG,,,132000.00000,VND,,,132000000.00,,1000.000,0.000,0210107,E,,0210109,,,,10,,ZIMMITE CH-25V,,C3,,0210202,,,,,,,TW,,,,,,,,,,,,,E,51,,,2,LG2300-RW-E001,5.72000,VND
296,MWSC57,W13525,LG,00,2,0,1Q,0107613986,0210107,WACWDM33,B233,,,0,0210218,,,LG,MWSC57,00,03,2,0201201,0201201,N000139490,1Q,B233,60,,0107613986,0,WACWDM33,1410-67650001ZB567V,500.000,KG,,,85000.00000,VND,,,42500000.00,,500.000,0.000,0210107,E,,0210109,,,,10,,ZIMMITE ZB-567V,,C3,,0210202,,,,,,,TW,,,,,,,,,,,,,E,51,,,2,LG2300-BW-A001,5.19000,VND
297,MWSC57,W13524,LG,00,2,0,1Q,0107613986,0210107,WACWDM28,B233,,,0,0210218,,,LG,MWSC57,00,01,2,0201201,0201201,N000139490,1Q,B233,60,,0107613986,0,WACWDM27,1410-08650001ZD655V,150.000,KG,,,100000.00000,VND,,,15000000.00,,150.000,0.000,0201210,E,,0201212,,,,10,,ZIMMITE ZD-655V,,C3,,0210202,,,,,,,TW,,,,,,,,,,,,,E,51,,,2,LG2300-RW-D001,4.19000,VND
298,MWSC57,W13524,LG,00,2,0,1Q,0107613986,0210107,WACWDM28,B233,,,0,0210218,,,LG,MWSC57,00,02,2,0201201,0201201,N000139490,1Q,B233,60,,0107613986,0,WACWDM28,1410-34650001CH25V,1000.000,KG,,,132000.00000,VND,,,132000000.00,,1000.000,0.000,0210107,E,,0210109,,,,10,,ZIMMITE CH-25V,,C3,,0210202,,,,,,,TW,,,,,,,,,,,,,E,51,,,2,LG2300-RW-E001,5.72000,VND
299,MWSC57,W13524,LG,00,2,0,1Q,0107613986,0210107,WACWDM28,B233,,,0,0210218,,,LG,MWSC57,00,03,2,0201201,0201201,N000139490,1Q,B233,60,,0107613986,0,WACWDM33,1410-67650001ZB567V,500.000,KG,,,85000.00000,VND,,,42500000.00,,500.000,0.000,0210107,E,,0210109,,,,10,,ZIMMITE ZB-567V,,C3,,0210202,,,,,,,TW,,,,,,,,,,,,,E,51,,,2,LG2300-BW-A001,5.19000,VND
300,MW0AA9,W13899,LG,K0,3,6,LG24,2900440536-005,0210112,CHEINF78,BW3M,,,0,0210218,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
301,MW0AA9,W14245,LG,K0,3,6,LG24,2900440536-005,0210118,CHEINF78,BW3M,,,0,0210218,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
302,MW0AA9,W14246,LG,K0,3,6,LG24,2900440536-005,0210118,CHEINF78,BW3M,,,0,0210218,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
303,MW0DF3,W14912,LG,K0,4,6,LG24,2900440536-005,0210128,CHEINF78,BW40,,,0,0210218,,,LG,MW0DF3,K0,01,4,0201019,0210109,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,360.000,PC,,,40000.00000,VND,,,14400000.00,,360.000,,0210128,E,,0210131,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,0210215,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
304,MWUL61,W14936,LG,K0,5,6,LG24,2900440536-005,0210129,FUEIG79,M5M4,,,0,0210218,,,LG,MWUL61,K0,01,5,0201231,0201231,PR09,LG24,M5M4,7,,2900440536-005,6,FUEIG79,1115-3009980505A,30.000,PC,,,440000.00000,VND,,,13200000.00,,30.000,,0210316,E,,0210318,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,445000.00000,VND
305,NW5R27,W14935,LG,K0,5,6,LG24,2900440536-005,0210129,CHEINF78,M5M4,,,0,0210218,,,LG,NW5R27,K0,01,5,0210128,0210128,VNW0005359,LG24,M5M4,5,2900440536-005,2900440536-005,6,CHEINF78,1001-O0013078A,11.000,PC,,,40000.00000,VND,,,440000.00,,11.000,,0210129,E,,0210131,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,,,,,,40000.00000,VND
306,MWW4J3,W13549,LG,K0,3,6,LG24,2900440536-005,0210107,CHEINF78,M3M5,,,0,0210218,,,LG,MWW4J3,K0,01,3,0201002,0201002,PR09,LG24,M3M5,5,,2900440536-005,6,CHEINF78,1001-O0013078A,360.000,PC,,,40000.00000,VND,,,14400000.00,,140.000,,0210330,,,0210401,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
307,MWW4J3,W14291,LG,K0,3,6,LG24,2900440536-005,0210119,CHEINF78,M3M5,,,0,0210218,,,LG,MWW4J3,K0,01,3,0201002,0201002,PR09,LG24,M3M5,5,,2900440536-005,6,CHEINF78,1001-O0013078A,360.000,PC,,,40000.00000,VND,,,14400000.00,,140.000,,0210330,,,0210401,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
308,MW0D35,W14593,LG,K0,4,6,LG24,2900440536-005,0210123,CHEINF78,BW40,,,0,0210218,,,LG,MW0D35,K0,01,4,0201013,0201013,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,300.000,PC,,,40000.00000,VND,,,12000000.00,,300.000,,0210123,E,,0210126,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
309,MW0DQ8,W14710,LG,K0,4,6,LG24,2900440536-005,0210125,CHEIP456,B420,,,0,0210218,,,LG,MW0DQ8,K0,01,4,0201021,0210106,PR09,LG24,B420,5,,2900440536-005,6,CHEIP456,1001-O0013008261,600.000,PC,,,40000.00000,VND,,,24000000.00,,355.000,,0210331,,,0210402,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,0210630,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
310,MW0A26,W14274,LG,K0,3,6,LG24,2900440536-005,0210118,FUEIG79,BW3M,,,0,0210218,,,LG,MW0A26,K0,01,3,0200817,0200817,PR09,LG24,BW3M,5,,2900440536-005,6,FUEIG79,1115-3009980505A,510.000,PC,,,445000.00000,VND,,,226950000.00,,510.000,,0210302,E,,0210304,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
311,MW0A26,W13582,LG,K0,3,6,LG24,2900440536-005,0210108,FUEIG79,BW3M,,,0,0210218,,,LG,MW0A26,K0,01,3,0200817,0200817,PR09,LG24,BW3M,5,,2900440536-005,6,FUEIG79,1115-3009980505A,510.000,PC,,,445000.00000,VND,,,226950000.00,,510.000,,0210302,E,,0210304,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
312,MW0A26,W14055,LG,K0,3,6,LG24,2900440536-005,0210114,FUEIG79,BW3M,,,0,0210218,,,LG,MW0A26,K0,01,3,0200817,0200817,PR09,LG24,BW3M,5,,2900440536-005,6,FUEIG79,1115-3009980505A,510.000,PC,,,445000.00000,VND,,,226950000.00,,510.000,,0210302,E,,0210304,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
313,MWW1T7,W13548,LG,K0,3,6,LG24,2900440536-005,0210107,FUEIG79,M3M5,,,0,0210218,,,LG,MWW1T7,K0,01,3,0200526,0200526,PR09,LG24,M3M5,5,,2900440536-005,6,FUEIG79,1115-3009980505A,180.000,PC,,,445000.00000,VND,,,80100000.00,,85.000,,0210330,,,0210401,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,*,,,,,
314,MW0FC6,W14913,LG,K0,4,6,LG24,2900440536-005,0210128,FUEIG101,B410,,,0,0210218,,,LG,MW0FC6,K0,01,4,0201124,0201124,PR09,LG24,B410,5,,2900440536-005,6,FUEIG101,1115-50000005120,60.000,PC,,,268000.00000,VND,,,16080000.00,,60.000,,0210224,E,,0210226,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
315,MW0FT9,W14547,LG,00,6,0,LG14,0102146872,0210122,CHEMI413,B630,,,0,0210218,,,LG,MW0FT9,00,01,6,0210105,0210119,VNW0005359,LG14,B630,30,,0102146872,0,CHEMI413,1003-K0011526230,8.000,CA,,,6385000.00000,VND,,,51080000.00,,8.000,,0210122,E,,0210124,,,,10,,HONEYWELL/FLUKA 34836-1L,,C3,,0210208,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI413,,
316,MWPVM8,W14871,LG,00,3,0,532,3002108212,0210128,FPFFPA58,B323,,,0,0210218,,,LG,MWPVM8,00,01,3,0201207,0201207,N000016150,532,B323,75,,3002108212,0,FPFFPA58,1501-J50010,186.000,TK,,,1039000.00000,VND,,,193254000.00,,186.000,,0210128,E,,0210130,,,,10,,GARSEAL EP5086,,C3,,0210223,,,,,,,TW,,,,,,,,,,,,,E,,,,,CEMENT,1200000.00000,VND
317,MW0CU9,W14791,LG,00,7,0,LG30,0303655252,0210127,WACIAL09,B771,,,0,0210218,,,LG,MW0CU9,00,01,7,0201031,0201031,VNW0000361,LG30,B771,90,,0303655252,0,WACIAL09,1403-D0140254502909,4.000,CA,,,3110000.00000,VND,,,12440000.00,,4.000,,0210127,E,,0210129,,,,10,,LECO 502-909,,C3,,0210202,,,,,,,US,,,,,,,,,,,,,E,,,,,WACIAL09,,
318,MW0CM7,W14132,LG,00,7,0,LG28,0303655252,0210115,WACIALGMW0CM701,B771,,,0,0210218,,,LG,MW0CM7,00,01,7,0201022,0201022,VNW0007917,LG28,B771,90,,0303655252,0,WACIALGMW0CM701,1403-C9241000502977,1.000,CA,,,7400000.00000,VND,,,7400000.00,,1.000,,0210115,E,,0210119,,,,10,, LECO 502-977,,C3,,0210125,,,,,,,US,,,,,,,,,,,,,E,,,,,7720-502977,,
319,MWW5F3,W15115,LG,B0,2,0,LG14,3600725726,0210201,PASFP124,M275,,,0,0210218,,,LG,MWW5F3,B0,02,2,0210113,0210113,VNW0005359,LG14,M275,30,,3600725726,0,PASFP124,1203-1402513001,30.000,GL,,,445000.00000,VND,,,13350000.00,,30.000,,0210201,E,,0210203,,,,10,,RAINBOW NO.1001 #25,,C3,,0210217,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
320,MW0GA7,W15120,LG,00,3,0,LG28,3600725726,0210201,PASFP107,BW32,,,0,0210218,,,LG,MW0GA7,00,01,3,0210111,0210111,VNW0007917,LG28,BW32,30,,3600725726,0,PASFP107,1203-1400613001,20.000,GL,,,430000.00000,VND,,,8600000.00,,20.000,,0210201,E,,0210203,,,,10,,RAINBOW,,C3,,0210217,,,,,,,VN,,,,,,,,,,,,,E,,,,,3250-SONXANH,,
321,MW0DX8,W14926,LG,00,7,0,LG16,0303655252,0210129,WACIAB11,B771,,,0,0210218,,,LG,MW0DX8,00,01,7,0201109,0201109,VNW0007819,LG16,B771,90,,0303655252,0,WACIAB11,1403-98344540501171HAZ,6.000,CA,,,1700000.00000,VND,,,10200000.00,,6.000,,0210129,E,,0210131,,,,10,,LECO 501-171-HAZ,,C3,,0210210,,,,,,,US,,,,,,,,,,,,,E,,,,,WACIAB11,,
322,MW0521,W14766,LG,K0,3,6,LG3,3001494653,0210126,CHEIN93,BW3M,,,0,0210218,,,LG,MW0521,K0,01,3,0200502,0200502,PR09,LG3,BW3M,10,,3001494653,6,CHEIN93,1001-C030301855D,500.000,PC,,,169000.00000,VND,,,84500000.00,,500.000,,0210403,E,,0210406,,HSY,,10,,CO2,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
323,LWW4V7,W14654,LG,K0,6,6,LG3,3001494653,0210125,CHEIN93,M610,,,0,0210218,,,LG,LWW4V7,K0,01,6,0190615,0190615,PR09,LG3,M610,10,,3001494653,6,CHEIN93,1001-C030301855D,1000.000,PC,,,169000.00000,VND,,,169000000.00,,905.000,,0210319,,,0210321,,HSY,,10,,CO2,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
324,MWUEX5,W14783,LG,00,5,0,1B,0201166485,0210127,CHEIN848,B521,,,0,0210218,,,LG,MWUEX5,00,01,5,0210121,0210121,N000057481,1B,B521,3,,0201166485,0,CHEIN848,1001-S0323326,190000.000,KG,,,2850.00000,VND,,,541500000.00,,119060.000,,0210320,,,0210323,,,,10,,LG-MWUEX5,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,,CHEIN848-5210,460000000.00000,VND
325,MWTMT5,W14868,LG,K0,5,6,LG24,0101515887,0210128,CHEIN376,B531,,,0,0210218,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
326,MWTMT5,W15291,LG,K0,5,6,LG24,0101515887,0210202,CHEIN376,B531,,,0,0210218,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
327,MWTMT5,W15292,LG,K0,5,6,LG24,0101515887,0210202,CHEIN376,B531,,,0,0210218,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
328,MWTMT5,W14987,LG,K0,5,6,LG24,0101515887,0210130,CHEIN376,B531,,,0,0210218,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
329,MWMX71,W13572,LG,00,5,0,102,0104188003,0210108,CHEIN152,B523,,,0,0210218,,,LG,MWMX71,00,01,5,0200915,0200915,N000000714,102,B523,3,,0104188003,0,CHEIN152,1001-F0093004,1184878.000,KG,,,2938.00000,VND,,,3481171564.00,,1181458.000,,0210326,,,0210328,,,,10,,N,,C3,,M,,,,,,,CN,,,,,,,,,,,,,E,52,,,"2,3",5240L004,3250.00000,VND
330,MWQ9E7,W14544,LG,00,5,0,536,0301755780,0210122,WACWDS57,B531,,,0,0210218,,,LG,MWQ9E7,00,01,5,0201111,0201111,N000000028,536,B531,45,,0301755780,0,WACWDS57,1410-30150000,115000.000,KG,,,8450.00000,VND,,,971750000.00,,115000.000,,0210122,E,,0210124,,,,10,,THANH PHUONG,,C3,,M,,,,,,,CN,,,,,,,,,,,,,E,,,,,BPCD-BOTKHUMUI,8500.00000,VND
331,MWTMT5,W15811,LG,K0,5,6,LG24,0101515887,0210217,CHEIN376,B531,,*,1,0210219,1,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
332,MWPH07,W13992,LG,K0,3,6,LG3,2802022805,0210114,CHEINA58,B331,,,0,0210219,,,LG,MWPH07,K0,01,3,0200908,0200908,N000126437,LG3,B331,5,2802022805,2802022805,6,CHEINA58,1001-S0333016,70811.000,KG,,,2980.00000,VND,,,211016780.00,,69600.000,,0210202,E,,0210204,,LG2C,,10,,Viet Nam,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,,331NACLOR3,3116.00000,VND
333,MW0EL5,W15507,LG,01,4,0,LG16,0101394777-009,0210205,CTPNWLGMW0EL50101,B410,,,0,0210219,,,LG,MW0EL5,01,01,4,0210113,0210113,VNW0007819,LG16,B410,30,,0101394777-009,0,CTPNWLGMW0EL50101,1715-20102900436152,10000.000,PC,,,930.00000,VND,,,9300000.00,,10000.000,,0210205,E,,0210207,,,,10,,V?I LAU,,C3,,0210217,,,,,,,CN,,,,,,,,,,,,,E,,,,,CTPNW535-41A1,,
334,MWSN08,W15480,LG,00,6,0,LG28,0201275452,0210205,LUBLQ121,M610,,,0,0210219,,,LG,MWSN08,00,01,6,0210122,0210122,VNW0007917,LG28,M610,45,,0201275452,0,LUBLQ121,1121-02EN20014TSLMB10W40SS,368.000,TK,,,75000.00000,VND,,,27600000.00,,360.000,,0210205,,,0210207,,,,10,,IDEMITSU 4T SL/MB 10W-40 S-S,,C3,,0210311,,,,,,,VN,,,,,,,,,,,,,E,,,,,,80000.00000,VND
335,MW0GC4,W13725,LG,K0,4,6,LG24,0201275452,0210111,LUBLGQ42,B410,,,0,0210219,,,LG,MW0GC4,K0,01,4,0201210,0201210,PR09,LG24,B410,90,,0201275452,6,LUBLGQ42,1122-H055180SR1,180.000,TK,,,14735000.00000,VND,,,2652300000.00,,180.000,,0210304,E,,0210306,,HIDM,,10,,FORMOSA,,,,0210313,,,,,A,,TH,,,,,,,,Y,,,,,E,,,,,,,
