   ,PURNO,RCVNO,CO,LNO,DIV,PURID,PURPRW,VNDNO,RCVDAT,MTNO,DLSTK,QLMK,OVDMK,ANS,GFDAT,OVDDYS,MTPAYDAT,CO,PURNO,ORDLNO,IT,DIV,ORDDAT,KINDAT,KINEMP,PURPRW,DLSTK,MKDYS,INQVND,ORDVND,PURID,MTNO,SPECID,ORDCAQQTY,CAQUN,ORDCPRQTY,CPRUN,CPRUP,CUCY,CIFUP,EXR,OCRYTAMT,CIFTAMT,ACRCVQTY,ACCPRRCVQTY,RCVDAT,ENDMK,DLABMK,RCVWRFDAT,DLHNTPRTMK,CNTRNO,CSTIDX,MLDTAXR,ISPMK,BRND,CIFCIFR,FRMID,RASHMK,SCDDAT,PAYENDMK,NCRDAT,AGRSUPPIVDDOC,PAYID,IVID,PAYTRM,ORGI,DRSUPPMK,DRSUPPDATNUM,ANNOUPSUPPMK,SIGNMK,OVSHPR,OVDPUNR,OVDPUNRUPL,CNTRPEMK,JBSAFMK,DLSITE,HLISID,BIDCLASSDATE,WWWMK,APKID,EMGPURMK,PLADDR,COTYPE,PURSTDNO,BGUP,BGCUCY
42,KW14E8,W64138,LG,00,4,0,LG30,0105875143,0190109,PASFPT34,BW40,,,0,0190116,,,LG,KW14E8,00,01,4,0181226,0181226,VNW0000361,LG30,BW40,60,,0105875143,0,PASFPT34,1203-0200612005,20.000,TK,,,610000.00000,VND,,,12200000.00,,20.000,0.000,0190109,E,,0190111,,,,10,,5KG/TK,,C3,,0190227,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
43,KW0NN6,W64624,LG,K0,5,6,LG3,2802022805,0190115,CHEINA58,B512,,*,1,0190117,17,,LG,KW0NN6,K0,01,5,0180630,0180630,PR09,LG3,B512,10,,2802022805,6,CHEINA58,1001-S0333016,200000.000,KG,,,3116.00000,VND,,,623200000.00,,200000.000,0.000,0200317,E,,0200319,,HQT4,,10,,Viet Nam,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-80000,,
44,KW1624,W64310,LG,K0,D,6,LG3,3600725726,0190111,PASFP188,BWD0,,,0,0190117,,,LG,KW1624,K0,01,D,0181224,0181224,PR09,LG3,BWD0,45,,3600725726,6,PASFP188,1203-0706943001,20.000,GL,,,120000.00000,VND,,,2400000.00,,20.000,0.000,0190111,E,,0190113,,HYC,,10,,RAINBOW,,,,0190222,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
45,KW0TN8,W63587,LG,B0,5,0,LG6,3001937520,0190103,CHEIP563,B511,*, ,1,0190117,,,LG,KW0TN8,B0,01,5,0180929,0180929,VNW0000287,LG6,B511,30,,3001937520,0,CHEIP563,1001-C0133902,5000.000,MT,,,240000.00000,VND,,,1200000000.00,,5001.370,0.000,0190706,E,,0190709,,,,10,,¥Û¦Ç¥Û,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00058,,
46,KW0QW5,W64626,LG,00,7,0,LG24,2802022805,0190115,CHEIN679,B771,,*,1,0190117,84,,LG,KW0QW5,00,01,7,0180821,0180821,VNW0007257,LG24,B771,60,,2802022805,0,CHEIN679,1001-S0321A32530,100.000,CA,,,448000.00000,VND,,,44800000.00,,100.000,0.000,0190115,E,,0190117,,,,10,,MERCK 1064691000,,C3,,0181023,,,,,,,DE,,,,,,,,,,,,,E,52,,,,SODIUM,,
47,KW0TN8,W63493,LG,B0,5,0,LG6,3001937520,0190102,CHEIP563,B511,*, ,1,0190117,,,LG,KW0TN8,B0,01,5,0180929,0180929,VNW0000287,LG6,B511,30,,3001937520,0,CHEIP563,1001-C0133902,5000.000,MT,,,240000.00000,VND,,,1200000000.00,,5001.370,0.000,0190706,E,,0190709,,,,10,,¥Û¦Ç¥Û,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00058,,
48,KW0TN8,W63723,LG,B0,5,0,LG6,3001937520,0190104,CHEIP563,B511,*, ,1,0190117,,,LG,KW0TN8,B0,01,5,0180929,0180929,VNW0000287,LG6,B511,30,,3001937520,0,CHEIP563,1001-C0133902,5000.000,MT,,,240000.00000,VND,,,1200000000.00,,5001.370,0.000,0190706,E,,0190709,,,,10,,¥Û¦Ç¥Û,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00058,,
49,KW15M2,W64319,LG,K0,4,6,LG3,3600725726,0190111,PASFP320,BW40,,,0,0190117,,,LG,KW15M2,K0,01,4,0181220,0181220,PR09,LG3,BW40,30,,3600725726,6,PASFP320,1203-0304113001,20.000,GL,,,250000.00000,VND,,,5000000.00,,20.000,0.000,0190111,E,,0190113,,HYC,,10,,RAINBOW-no.107#41,,,,0190122,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
50,KWN045,W63986,LG,K0,3,6,LG3,2802022805,0190108,CHEINA58,B331,,,0,0190118,,,LG,KWN045,K0,01,3,0181122,0181122,PR09,LG3,B331,10,,2802022805,6,CHEINA58,1001-S0333016,65285.000,KG,,,3116.00000,VND,,,203428060.00,,65285.000,0.000,0190122,E,,0190124,,HQT4,,10,,Viet Nam,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,331C0206,3116.00000,VND
51,KWNL48,W64302,LG,00,2,0,LG10,0102354738,0190110,REPA01,M275,,,0,0190118,,,LG,KWNL48,00,01,2,0181229,0181229,VNW0005270,LG10,M275,15,,0102354738,0,REPA01,1725-2139H0317C,20.000,SH,,,190000.00000,VND,,,3800000.00,,20.000,0.000,0190110,E,,0190113,,,,10,,NILOS,,C3,,0190117,,,,,,,DE,,,,,,,,,,,,,E,,,¶V«nªe?¥«ªeªF°p·¨¤º§{Ã¹·¨¸ô345¸¹,,H341-NILOS,183344.00000,VND
52,KW0XA3,W53614,LG,A0, ,1, ,CCTECCA,0190114,FUESO61,A221,, ,0,0190118,,,LG,KW0XA3,A0,01,2,0181107,0181107,N000000801,M15,A221,60,,CCTECCA,1,FUESO61,1102-290809096065FHSCMHB01,40000.000,MT,,,219.97000,USD,226.569,1.000000,8798800.00,9062764.00,40665.600,0.000,0190114,E,,0190115,,,,,,EAGLE,1.0300,C2,,0190201,,,,,,,CA,,,,,110.00,0.00,0.00,,,,,,,ZZ,,,,LG2200-CC-MHB01,,
53,KW85U5,W53428,LG,C0, ,1, ,XIBAOCN,0190103,DEO35,B323,, ,0,0190118,,,LG,KW85U5,C0,01,3,0181108,0200609,N000000783,526,BW32,40,,XIBAOCN,1,DEO35,1738-VRS96U,5000.000,KG,,,0.87300,USD,0.882,1.000000,4365.00,4410.00,5000.000,0.000,0190606,,,0190616,,,,,,XB612,1.0100,C2,,0191230,,,,,,,CN,,,,,105.00,0.20,,,,,,,,,,,,FHS-CC-SLAB-02,22740.00000,VND
54,KW0TV3,W63692,LG,00,7,0,LG20,0106103534,0190104,CHEIPC09,B781,,,0,0190118,,,LG,KW0TV3,00,01,7,0180926,0180926,VNW0006629,LG20,B781,100,,0106103534,0,CHEIPC09,1001-S0983A314J0,1.000,CA,,,950000.00000,VND,,,950000.00,,1.000,0.000,0190104,E,,0190109,,,,10,,Merck 1065280500,,C3,,0190107,,,,,,,DE,,,,,,,,,,,,,D,,*,,,7840-NA2S2O5,,
55,KW8174,W63759,LG,00,3,0,LG26,0106113966,0190105,PASFPT21,B331,,,0,0190118,,,LG,KW8174,00,01,3,0181026,0181026,VNW0007243,LG26,B331,98,,0106113966,0,PASFPT21,1203-3500013001BP150,759.000,GL,,,639000.00000,VND,,,485001000.00,,759.000,0.000,0190105,E,,0190108,,,,10,,BERLIN BP0150,,C3,,M,,,,,,,TW,,,,,,,,,,,,,E,,,,,PASFPT21,850000.00000,VND
56,KWN045,W63503,LG,K0,3,6,LG3,2802022805,0190103,CHEINA58,B331,,,0,0190118,,,LG,KWN045,K0,01,3,0181122,0181122,PR09,LG3,B331,10,,2802022805,6,CHEINA58,1001-S0333016,65285.000,KG,,,3116.00000,VND,,,203428060.00,,65285.000,0.000,0190122,E,,0190124,,HQT4,,10,,Viet Nam,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,331C0206,3116.00000,VND
57,KW9ZL3,W53546,LG,P0, ,1, ,ZIMMITA,0190109,WACWDN45,B331,, ,0,0190119,,,LG,KW9ZL3,P0,01,3,0181106,0181106,N000000420,1R,B331,30,12137902,ZIMMITA,1,WACWDN45,1410-06652000ZD600V,15160.000,KG,,,3.43000,USD,3.464,1.000000,51998.80,52518.79,15160.000,0.000,0190109,E,,0190115,,ZQ,,,,ZIMMITE ZD-600V,1.0100,C2,,0190410,,,,,,,,,,,,,,,,,,,,,51,,,,,554400000.00000,VND
58,KW9Z55,W53560,LG,P0, ,1, ,ZIMMITA,0190109,WACWDN32,B331,, ,0,0190119,,,LG,KW9Z55,P0,01,3,0181106,0181106,N000000420,1R,B331,90,12137902,ZIMMITA,1,WACWDN32,1410-07250150ZT657V,13425.000,KG,,,4.45000,USD,4.495,1.000000,59741.25,60338.66,13425.000,0.000,0190410,E,,0190419,,ZQ,,,,ZIMMITE ZT-657V,1.0100,C2,,0190420,,,,,,,,,,,,,,,,,,,,,51,,,,,394680000.00000,VND
59,KW15X6,W64882,LG,K0,3,6,LG14,3600999484,0190117,PASPS55,BW32,,*,1,0190119,2,,LG,KW15X6,K0,01,3,0181222,0181222,PR09,LG14,BW32,20,,3600999484,6,PASPS55,1201-040833001,60.000,GL,,,180000.00000,VND,,,10800000.00,,60.000,0.000,0190117,E,,0190119,,HNB1,,10,,DR-700,,,,0190115,,,,,A,,,,,,,,,,Y,,,,,E,,*,,,,,
60,KWN857,W53547,LG,P0, ,1, ,ZIMMITA,0190109,WACWDN31,B331,, ,0,0190119,,,LG,KWN857,P0,02,3,0181129,0181129,N000000420,1R,B331,30,12137902,ZIMMITA,1,WACWDN37,1410-34652000ZD240V,1000.000,KG,,,4.31000,USD,4.353,1.000000,4310.00,4353.10,1000.000,0.000,0190201,E,,0190215,,ZQ,,,,ZIMMITE ZD-240V,1.0100,C2,,0190505,,,,,,,,,,,,,,,,,,,,,51,,,,,99000000.00000,VND
61,KW0XA3,W53615,LG,B0, ,1, ,TECKCCA1,0190114,FUESO61,A221,, ,0,0190119,,,LG,KW0XA3,B0,01,2,0181107,0181107,N000000801,M15,A221,60,,TECKCCA1,1,FUESO61,1102-290809096065FHSCMHB01,40000.000,MT,,,219.97000,USD,226.569,1.000000,8798800.00,9062764.00,36454.390,0.000,0190114,E,,0190115,,,,,,ELKVIEW,1.0300,C2,,0190201,,,,,,,CA,,,,,110.00,0.00,0.00,,,,,,,ZZ,,,,LG2200-CC-MHB01,,
62,KWN857,W53547,LG,P0, ,1, ,ZIMMITA,0190109,WACWDN31,B331,, ,0,0190119,,,LG,KWN857,P0,01,3,0181129,0181129,N000000420,1R,B331,90,12137902,ZIMMITA,1,WACWDN31,1410-07250150ZT654V,3900.000,KG,,,3.69000,USD,3.727,1.000000,14391.00,14534.91,3900.000,0.000,0190109,,,0190115,,ZQ,,,,ZIMMITE ZT-654V,1.0100,C2,,0190505,,,,,,,,,,,,,,,,,,,,,51,,,,,317460000.00000,VND
63,KW6EL9,W53456,LG,C0, ,1, ,FINRESG,0190104,DEO34,BW32,, ,0,0190121,,,LG,KW6EL9,C0,01,3,0180807,0180807,N000013207,525,BW32,100,,FINRESG,1,DEO34,1738-SXS19G,72000.000,KG,,,1.11900,EUR,1.315,0.859200,80568.00,94708.66,73500.000,0.000,0190104,E,,0190105,,,,,,METALLURGICA,1.0100,C2,,0190106,,,,,,,DE,,,,,110.00,0.20,,,,,,,E,,,,,FHS-CC-SLAB-02,22740.00000,VND
64,KW0V06,W64471,LG,00,A,0,LG30,0105875143,0190112,PASSP200,BWA3,,,0,0190121,,,LG,KW0V06,00,01,A,0181017,0181017,VNW0000361,LG30,BWA3,60,,0105875143,0,PASSP200,1208-20183001,60.000,GL,,,615000.00000,VND,,,36900000.00,,60.000,0.000,0190112,E,,0190113,,,,10,,??I B?NG,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
65,KW6G72,W63419,LG,00,5,0,LG4,0101515887,0190102,CHEIN152,B523,,,0,0190121,,,LG,KW6G72,00,01,5,0180816,0191109,VNW0000341,LG4,B523,2,,0101515887,0,CHEIN152,1001-F0093004,1263738.000,KG,0.000,,3250.00000,VND,,,4107148500.00,,1263738.000,0.000,0190406,E,,0191109,,,,10,,FESO4 7H2O,,C3,,M,,,,,,,CN,,,,,,,,,,,,,E,52,,,"1,2,3",5240L004,1503360000.00000,VND
66,KW9AU8,W63730,LG,K0,5,6,LG14,0105222602,0190105,CHEIN170,B521,,,0,0190121,,,LG,KW9AU8,K0,01,5,0181016,0181016,PR09,LG14,B521,5,,0105222602,6,CHEIN170,1001-H0043326,208925.000,KG,,,3100.00000,VND,,,647667500.00,,208925.000,0.000,0190117,E,,0190119,,HVH2,,10,,HCl,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,521004,247850520.00000,VND
67,KW9AU8,W63727,LG,K0,5,6,LG14,0105222602,0190105,CHEIN170,B521,,,0,0190121,,,LG,KW9AU8,K0,01,5,0181016,0181016,PR09,LG14,B521,5,,0105222602,6,CHEIN170,1001-H0043326,208925.000,KG,,,3100.00000,VND,,,647667500.00,,208925.000,0.000,0190117,E,,0190119,,HVH2,,10,,HCl,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,521004,247850520.00000,VND
68,KWN013,W64388,LG,00,6,0,LG4,0201275452,0190111,LUBLO859,M610,,,0,0190121,,,LG,KWN013,00,01,6,0190107,0190107,VNW0000341,LG4,M610,30,,0201275452,0,LUBLO859,1121-02012200CF415W40,16.000,TK,,,8280000.00000,VND,,,132480000.00,,16.000,0.000,0190111,E,,0190113,,,,10,,IDEMITSU DIESEL DH-1 15W-40,,C3,,0190209,,,,,,,VN,,,,,,,,,,,,,E,,,,,,13000000.00000,VND
69,LW51Z3,W64404,LG,K0,3,6,LG26,0312981728,0190111,LUBLGQ74,M340,,,0,0190121,,,LG,LW51Z3,K0,01,3,0190107,0190107,PR09,LG26,M340,30,,0312981728,6,LUBLGQ74,1122-4GR1200D218,147.000,CA,,,319800.00000,VND,,,47010600.00,,147.000,0.000,0190111,E,,0190113,,HDYA,,10,,Dorcas,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,H250-0170616,150000000.00000,VND
70,KW9M61,W63625,LG,00,5,0,LG32,0201166485,0190104,CHEIN848,B521,,,0,0190121,,,LG,KW9M61,00,01,5,0181222,0191214,VNW0008816,LG32,B521,12,,0201166485,0,CHEIN848,1001-S0323326,302760.000,KG,0.000,,4800.00000,VND,,,1453248000.00,,302760.000,0.000,0190215,E,,0191214,,,,10,,NAOH 32%,,C3,,M,,,,,,,JP,,,,,,,,,,,,,E,52,,,,521003,460000000.00000,VND
71,KW10B4,W63626,LG,00,3,0,LG18,0201166485,0190104,CHEINA59,B331,,,0,0190121,,,LG,KW10B4,00,01,3,0181206,0181206,VNW0008824,LG18,B331,10,,0201166485,0,CHEINA59,1001-S0323016,37350.000,KG,,,6700.00000,VND,,,250245000.00,,37260.000,0.000,0190201,E,,0190203,,,,10,,NAOH 45%MIN,,C3,,M,,,,,,,CN,,,,,,,,,,,,,E,52,,,,3310NAOH,,
72,KW9M61,W64195,LG,00,5,0,LG32,0201166485,0190110,CHEIN848,B521,,,0,0190121,,,LG,KW9M61,00,01,5,0181222,0191214,VNW0008816,LG32,B521,12,,0201166485,0,CHEIN848,1001-S0323326,302760.000,KG,0.000,,4800.00000,VND,,,1453248000.00,,302760.000,0.000,0190215,E,,0191214,,,,10,,NAOH 32%,,C3,,M,,,,,,,JP,,,,,,,,,,,,,E,52,,,,521003,460000000.00000,VND
73,KW9M61,W64532,LG,00,5,0,LG32,0201166485,0190114,CHEIN848,B521,,,0,0190121,,,LG,KW9M61,00,01,5,0181222,0191214,VNW0008816,LG32,B521,12,,0201166485,0,CHEIN848,1001-S0323326,302760.000,KG,0.000,,4800.00000,VND,,,1453248000.00,,302760.000,0.000,0190215,E,,0191214,,,,10,,NAOH 32%,,C3,,M,,,,,,,JP,,,,,,,,,,,,,E,52,,,,521003,460000000.00000,VND
74,KW0ZF3,W64428,LG,YA,4,0,LG26,2802022805,0190112,CHEIN7,B4MD,,,0,0190121,,,LG,KW0ZF3,YA,01,4,0181129,0181217,VNW0007243,LG26,B4MD,3,,2802022805,0,CHEIN7,1001-A0103086,300000.000,KG,,,3188.00000,VND,,,956400000.00,,300000.000,0.000,0190216,E,,0190220,,,,10,,VIET NAM,,C3,,0190228,,,,,,,VN,,,,,,,,,,,,,E,52,,,,,,
75,KW7NE6,W64425,LG,00,4,0,LG4,2802022805,0190112,CHEIN848,B4MD,,,0,0190121,,,LG,KW7NE6,00,01,4,0180906,0180906,VNW0000341,LG4,B4MD,3,,2802022805,0,CHEIN848,1001-S0323326,209225.000,KG,,,5538.00000,VND,,,1158688050.00,,209354.000,0.000,0190117,E,,0190119,,,,10,,NAOH 32%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,,3900.00000,VND
76,KW12S8,W64136,LG,00,7,0,LG30,0105875143,0190109,WACIALGKW12S801,B771,,,0,0190121,,,LG,KW12S8,00,01,7,0181225,0181225,VNW0000361,LG30,B771,40,,0105875143,0,WACIALGKW12S801,1403-D3140200JRRM134,2.000,CA,,,56900000.00000,VND,,,113800000.00,,2.000,0.000,0190109,E,,0190111,,,,10,,BRAMMER JRRM 134,,C3,,0190209,,,,,,,US,,,,,,,,,,,,,E,,,,,JRRM 134,,
77,KW86G4,W63828,LG,00,2,0,LG18,3002079554,0190107,WACWDS57,B221,,,0,0190121,,,LG,KW86G4,00,01,2,0181130,0181130,VNW0005270,LG18,B221,20,,3002079554,0,WACWDS57,1410-30150000,127500.000,KG,,,7900.00000,VND,,,1007250000.00,,127705.000,0.000,0190107,E,,0190109,,,,10,,H&Y INDUSTRY,,C3,,M,,,,,,,CN,,,,,,,,,,,,,E,,,,,BPCD-BOTKHUMUI,8500.00000,VND
78,KW7PN0,W64000,LG,00,5,0,LG4,2802022805,0190108,CHEIN848,B523,,,0,0190122,,,LG,KW7PN0,00,01,5,0180919,0180919,VNW0000341,LG4,B523,2,,2802022805,0,CHEIN848,1001-S0323326,1982230.000,KG,,,5480.00000,VND,,,10862620400.00,,1980930.000,0.000,0190110,E,,0190112,,,,10,,NAOH 32%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,5240L005,2721600000.00000,VND
79,KW8X88,W64048,LG,K0,5,6,LG3,2802022805,0190109,CHEORB20,B523,,,0,0190122,,,LG,KW8X88,K0,01,5,0181002,0181002,PR09,LG3,B523,10,,2802022805,6,CHEORB20,1002-G0053014,215650.000,KG,,,11685.00000,VND,,,2519870250.00,,215650.000,0.000,0190418,E,,0190420,,HQT4,,10,,DONGXIAO,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,11685.00000,VND
80,KW03Y4,W64429,LG,00,5,0,LG4,2802022805,0190112,CHEIN376,B523,,,0,0190122,,,LG,KW03Y4,00,01,5,0180514,0180514,VNW0000341,LG4,B523,3,,2802022805,0,CHEIN376,1001-S0323456,500000.000,KG,,,8338.00000,VND,,,4169000000.00,,500200.000,0.000,0190524,E,,0190526,,,,10,,Viet Nam,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,*,,,5240L0048,,
81,KW85A9,W63815,LG,00,5,0,LG20,2802022805,0190107,CHEING18,B523,,,0,0190122,,,LG,KW85A9,00,01,5,0181019,0190906,VNW0006629,LG20,B523,2,,2802022805,0,CHEING18,1001-H0073357,406290.000,KG,0.000,,8168.00000,VND,,,3318576720.00,,406290.000,0.000,0190309,,,0190426,,,,10,,H2O2 25%¡ô,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,5240L008,6180.00000,VND
82,KW0230,W63913,LG,00,2,0,LG4,2802022805,0190108,CHEIN376,B221,,,0,0190122,,,LG,KW0230,00,01,2,0180511,0180511,VNW0000341,LG4,B221,3,,2802022805,0,CHEIN376,1001-S0323456,1800000.000,KG,,,8338.00000,VND,,,15008400000.00,,1800920.000,0.000,0190108,E,,0190110,,,,10,,Viet Nam,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,*,,,2230BPCD12,,
83,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,01,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP801,1403-77611000VHGCRUDE100,20.000,CA,,,3025000.00000,VND,,,60500000.00,,20.000,0.000,0190119,E,,0190122,,,,10,,VHG,,C3,,0190124,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-CRUDE-100,,
84,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,02,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP802,1403-77611000VHGSCRD1000100,20.000,CA,,,3025000.00000,VND,,,60500000.00,,20.000,0.000,0190119,E,,0190122,,,,10,,VHG,,C3,,0190124,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-1000,,
85,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,03,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP803,1403-77611000VHGSCRD2500100,20.000,CA,,,3025000.00000,VND,,,60500000.00,,20.000,0.000,0190119,E,,0190122,,,,10,,VHG,,C3,,0190124,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-2500,,
86,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,04,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP804,1403-77611000VHGSCRD5000100,5.000,CA,,,3250000.00000,VND,,,16250000.00,,5.000,0.000,0190202,E,,0190203,,,,10,,VHG,,C3,,0190228,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-5000,,
87,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,05,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP805,1403-77611000VHGSCRD1P100,5.000,CA,,,3250000.00000,VND,,,16250000.00,,5.000,0.000,0190202,E,,0190203,,,,10,,VHG,,C3,,0190228,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-1P-100,,
88,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,06,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP806,1403-77611000VHGSCRD2P100,5.000,CA,,,3250000.00000,VND,,,16250000.00,,5.000,0.000,0190202,E,,0190203,,,,10,,VHG,,C3,,0190228,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-2P-100,,
89,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,07,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP807,1403-77611000VHGSCRD3P100,5.000,CA,,,3250000.00000,VND,,,16250000.00,,5.000,0.000,0190202,E,,0190203,,,,10,,VHG,,C3,,0190228,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-3P-100,,
90,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,08,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP808,1403-77611000VHGSCRD4P100,5.000,CA,,,3250000.00000,VND,,,16250000.00,,5.000,0.000,0190202,E,,0190203,,,,10,,VHG,,C3,,0190228,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-4P-100,,
91,KW0GP8,W65076,LG,00,7,0,LG24,2802022805,0190119,WACIALGKW0GP801,B771,,*,1,0190122,25,,LG,KW0GP8,00,09,7,0180714,0190125,VNW0007257,LG24,B771,90,,2802022805,0,WACIALGKW0GP809,1403-77611000VHGSCRD5P100,5.000,CA,,,3250000.00000,VND,,,16250000.00,,5.000,0.000,0190202,E,,0190203,,,,10,,VHG,,C3,,0190228,,,,,,,US,,,,,,,,,,,,,E,,,,,VHG-SCRD-5P-100,,
92,KW15R3,W64307,LG,K0,3,6,LG3,3600725726,0190111,PASFPE67,BW32,,,0,0190122,,,LG,KW15R3,K0,01,3,0181221,0181221,PR09,LG3,BW32,30,,3600725726,6,PASFPE67,1203-1401812005954,40.000,LT,,,207000.00000,VND,,,8280000.00,,40.000,0.000,0190111,E,,0190113,,HYC,,10,,NO.1061H#18,,,,0190123,,,,,A,,,,,,,,,,Y,,,,,E,,*,,,,,
93,KW1378,W64283,LG,00,3,0,,3002053203,0190110,CHEIPA70,B310,*, ,1,0190122,,,LG,KW1378,00,01,3,0190114,0190114,VNW0008816,LG32,B310,5,,3002053203,0,CHEIPA70,1001-C0203803,7000.000,MT,,,1885000.00000,VND,,,13195000000.00,,2103.250,0.000,0190124,,,0190126,,,,10,,¥Í¥Û¦Ç,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,FHS-XMC-02,,
94,KW0XA0,W53475,LG,00, ,1, ,CCBHPSG,0190105,FUESO59,A221,, ,0,0190122,,,LG,KW0XA0,00,01,2,0181023,0190107,N000000801,M15,A221,60,,CCBHPSG,1,FUESO59,1102-250611116065FHSCMLA01,80000.000,MT,,,220.54000,USD,227.156,1.000000,17643200.00,18172496.00,78320.460,0.000,0190116,E,,0190118,,,,,,PEAK DOWNS NORTH,1.0300,C2,,0190102,,,,,,,AU,,,,,110.00,0.00,0.00,,,,,,,ZZ,,,,LG2200-CC-MLA01,,
95,KW8607,W64196,LG,00,5,0,LG32,2802022805,0190110,CHEIN848,B523,,,0,0190122,,,LG,KW8607,00,01,5,0181015,0181015,VNW0008816,LG32,B523,2,,2802022805,0,CHEIN848,1001-S0323326,3350420.000,KG,,,5150.00000,VND,,,17254663000.00,,3349330.000,0.000,0190718,E,,0190720,,,,10,,NAOH 32%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,5240L005,5398.00000,VND
96,KW7PN0,W64192,LG,00,5,0,LG4,2802022805,0190110,CHEIN848,B523,,,0,0190122,,,LG,KW7PN0,00,01,5,0180919,0180919,VNW0000341,LG4,B523,2,,2802022805,0,CHEIN848,1001-S0323326,1982230.000,KG,,,5480.00000,VND,,,10862620400.00,,1980930.000,0.000,0190110,E,,0190112,,,,10,,NAOH 32%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,5240L005,2721600000.00000,VND
97,KW09T0,W63870,LG,K0,5,6,LG26,0312981728,0190107,LUBLGP39,B512,,,0,0190124,,,LG,KW09T0,K0,01,5,0180321,0200919,VNW0014054,LG3,B512,30,,0312981728,6,LUBLGP39,1122-4GS1150DW1222,75000.000,CC,500.000,CA,273000.00000,VND,,,136500000.00,,75000.000,337.000,0190221,E,,0201121,,HDU3,,10,,DW,,,,M,,,,,A,,TW,,,,,,,,Y,,,,,E,,,,,,,
